month,state,district,pincode,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,bio_total,demo_total,bio_demo_ratio,anomaly_flag
2025-04,Andhra Pradesh,Karim Nagar,32843104,4.0,61.0,17.0,52.0,69.0,65.0,1.0454545454545454,1
2025-04,Andhra Pradesh,Karimnagar,154648024,59.0,592.0,183.0,433.0,616.0,651.0,0.9447852760736196,1
2025-04,Andhra Pradesh,Khammam,162799710,201.0,1232.0,545.0,523.0,1068.0,1433.0,0.7447698744769874,1
2025-04,Andhra Pradesh,Krishna,355453535,381.0,2754.0,2344.0,1961.0,4305.0,3135.0,1.3727678571428572,1
2025-04,Andhra Pradesh,Kurnool,277824410,585.0,2961.0,3511.0,2869.0,6380.0,3546.0,1.798703129405131,1
2025-04,Andhra Pradesh,Mahabub Nagar,154815469,17.0,734.0,29.0,646.0,675.0,751.0,0.8976063829787234,1
2025-04,Andhra Pradesh,Mahabubnagar,4582968,1.0,5.0,0.0,4.0,4.0,6.0,0.5714285714285714,1
2025-04,Andhra Pradesh,Mahbubnagar,128328196,49.0,424.0,120.0,368.0,488.0,473.0,1.029535864978903,1
2025-04,Andhra Pradesh,Medak,149667178,107.0,664.0,241.0,564.0,805.0,771.0,1.0427461139896372,1
2025-04,Andhra Pradesh,N. T. R,109891065,98.0,661.0,110.0,106.0,216.0,759.0,0.28421052631578947,1
2025-04,Andhra Pradesh,Nalgonda,196680188,149.0,2292.0,193.0,800.0,993.0,2441.0,0.40663390663390664,1
2025-04,Andhra Pradesh,Nandyal,111968533,52.0,343.0,125.0,95.0,220.0,395.0,0.5555555555555556,1
2025-04,Andhra Pradesh,Nellore,278384389,313.0,2368.0,1182.0,1171.0,2353.0,2681.0,0.8773303504847129,1
2025-04,Andhra Pradesh,Nizamabad,90074167,73.0,459.0,105.0,176.0,281.0,532.0,0.5272045028142589,1
2025-04,Andhra Pradesh,Palnadu,93526960,76.0,360.0,90.0,76.0,166.0,436.0,0.37986270022883295,1
2025-04,Andhra Pradesh,Parvathipuram Manyam,67357367,35.0,190.0,50.0,106.0,156.0,225.0,0.6902654867256637,1
2025-04,Andhra Pradesh,Prakasam,335919711,610.0,3381.0,1887.0,1872.0,3759.0,3991.0,0.9416332665330661,1
2025-04,Andhra Pradesh,Rangareddi,171823172,220.0,1198.0,322.0,896.0,1218.0,1418.0,0.8583509513742071,1
2025-04,Andhra Pradesh,Sri Potti Sriramulu Nellore,132080657,74.0,394.0,103.0,68.0,171.0,468.0,0.3646055437100213,1
2025-04,Andhra Pradesh,Sri Sathya Sai,119563751,94.0,423.0,70.0,113.0,183.0,517.0,0.3532818532818533,1
2025-04,Andhra Pradesh,Srikakulam,234799860,622.0,2434.0,1445.0,1368.0,2813.0,3056.0,0.920183186130193,1
2025-04,Andhra Pradesh,Tirupati,118039408,72.0,442.0,106.0,88.0,194.0,514.0,0.3766990291262136,1
2025-04,Andhra Pradesh,Visakhapatnam,311590363,471.0,3623.0,2475.0,2341.0,4816.0,4094.0,1.176068376068376,1
2025-04,Andhra Pradesh,Vizianagaram,226827836,329.0,2074.0,1225.0,1283.0,2508.0,2403.0,1.043261231281198,1
2025-04,Andhra Pradesh,Warangal,213116360,239.0,1970.0,382.0,949.0,1331.0,2209.0,0.602262443438914,1
2025-04,Andhra Pradesh,West Godavari,398956991,442.0,3387.0,1913.0,1637.0,3550.0,3829.0,0.9268929503916449,1
2025-04,Andhra Pradesh,Y. S. R,102225912,48.0,400.0,85.0,71.0,156.0,448.0,0.34743875278396436,1
2025-04,Arunachal Pradesh,Anjaw,4752624,8.0,37.0,14.0,5.0,19.0,45.0,0.41304347826086957,1
2025-04,Arunachal Pradesh,Changlang,26931489,28.0,149.0,254.0,88.0,342.0,177.0,1.9213483146067416,1
2025-04,Arunachal Pradesh,Dibang Valley,4752606,0.0,3.0,8.0,3.0,11.0,3.0,2.75,1
2025-04,Arunachal Pradesh,East Kameng,11061435,16.0,102.0,104.0,42.0,146.0,118.0,1.226890756302521,1
2025-04,Arunachal Pradesh,East Siang,9493236,16.0,77.0,102.0,19.0,121.0,93.0,1.2872340425531914,1
2025-04,Arunachal Pradesh,Kamle,1582260,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1
2025-04,Arunachal Pradesh,Kra Daadi,4746708,3.0,2.0,14.0,5.0,19.0,5.0,3.1666666666666665,1
2025-04,Arunachal Pradesh,Kurung Kumey,3955590,2.0,3.0,16.0,7.0,23.0,5.0,3.8333333333333335,1
2025-04,Arunachal Pradesh,Leparada,791101,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2025-04,Arunachal Pradesh,Lohit,20594012,6.0,88.0,74.0,35.0,109.0,94.0,1.1473684210526316,1
2025-04,Arunachal Pradesh,Longding,15017478,6.0,19.0,44.0,21.0,65.0,25.0,2.5,1
2025-04,Arunachal Pradesh,Lower Dibang Valley,3960550,4.0,25.0,54.0,15.0,69.0,29.0,2.3,1
2025-04,Arunachal Pradesh,Lower Siang,11866662,2.0,22.0,39.0,2.0,41.0,24.0,1.64,1
2025-04,Arunachal Pradesh,Lower Subansiri,7120077,4.0,41.0,29.0,18.0,47.0,45.0,1.0217391304347827,1
2025-04,Arunachal Pradesh,Namsai,16634167,8.0,71.0,167.0,26.0,193.0,79.0,2.4125,1
2025-04,Arunachal Pradesh,Pakke Kessang,2370309,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1
2025-04,Arunachal Pradesh,Papum Pare,33226792,35.0,141.0,175.0,43.0,218.0,176.0,1.231638418079096,1
2025-04,Arunachal Pradesh,Shi-yomi,6328024,7.0,3.0,6.0,8.0,14.0,10.0,1.2727272727272727,1
2025-04,Arunachal Pradesh,Siang,11074721,11.0,38.0,17.0,2.0,19.0,49.0,0.38,1
2025-04,Arunachal Pradesh,Tawang,16592206,9.0,45.0,27.0,6.0,33.0,54.0,0.6,1
2025-04,Arunachal Pradesh,Tirap,18950611,3.0,22.0,30.0,9.0,39.0,25.0,1.5,1
2025-04,Arunachal Pradesh,Upper Siang,11083559,7.0,38.0,57.0,15.0,72.0,45.0,1.565217391304348,1
2025-04,Arunachal Pradesh,Upper Subansiri,3955610,2.0,21.0,82.0,18.0,100.0,23.0,4.166666666666667,1
2025-04,Arunachal Pradesh,West Kameng,30812300,14.0,60.0,80.0,59.0,139.0,74.0,1.8533333333333333,1
2025-04,Arunachal Pradesh,West Siang,19780793,20.0,111.0,175.0,26.0,201.0,131.0,1.5227272727272727,1
2025-04,Assam,Bajali,11719924,2.0,20.0,1.0,2.0,3.0,22.0,0.13043478260869565,1
2025-04,Assam,Baksa,97668419,47.0,502.0,240.0,112.0,352.0,549.0,0.64,1
2025-04,Assam,Barpeta,110166266,188.0,1911.0,1475.0,816.0,2291.0,2099.0,1.090952380952381,1
2025-04,Assam,Biswanath,72144015,21.0,246.0,162.0,39.0,201.0,267.0,0.75,1
2025-04,Assam,Bongaigaon,65020907,61.0,619.0,428.0,214.0,642.0,680.0,0.9427312775330396,1
2025-04,Assam,Cachar,259313332,142.0,1426.0,1007.0,384.0,1391.0,1568.0,0.8865519439133206,1
2025-04,Assam,Charaideo,51069626,19.0,262.0,163.0,52.0,215.0,281.0,0.7624113475177305,1
2025-04,Assam,Chirang,63449896,74.0,524.0,542.0,213.0,755.0,598.0,1.2604340567612689,1
2025-04,Assam,Darrang,69012640,117.0,734.0,287.0,208.0,495.0,851.0,0.5809859154929577,1
2025-04,Assam,Dhemaji,52727832,45.0,467.0,353.0,166.0,519.0,512.0,1.0116959064327486,1
2025-04,Assam,Dhubri,107311073,256.0,2917.0,909.0,393.0,1302.0,3173.0,0.4102079395085066,1
2025-04,Assam,Dibrugarh,138372508,67.0,895.0,313.0,158.0,471.0,962.0,0.48909657320872274,1
2025-04,Assam,Dima Hasao,5521992,0.0,6.0,1.0,0.0,1.0,6.0,0.14285714285714285,1
2025-04,Assam,Goalpara,70482803,157.0,1297.0,532.0,286.0,818.0,1454.0,0.5621993127147766,1
2025-04,Assam,Golaghat,98989575,54.0,768.0,404.0,163.0,567.0,822.0,0.6889428918590522,1
2025-04,Assam,Hailakandi,81976921,110.0,721.0,391.0,172.0,563.0,831.0,0.6766826923076923,1
2025-04,Assam,Hojai,46946426,84.0,627.0,304.0,220.0,524.0,711.0,0.7359550561797753,1
2025-04,Assam,Jorhat,147640216,65.0,490.0,229.0,105.0,334.0,555.0,0.6007194244604317,1
2025-04,Assam,Kamrup,217159931,115.0,1708.0,674.0,294.0,968.0,1823.0,0.5307017543859649,1
2025-04,Assam,Kamrup Metro,187474477,63.0,880.0,254.0,235.0,489.0,943.0,0.5180084745762712,1
2025-04,Assam,Karbi Anglong,97803916,85.0,708.0,845.0,343.0,1188.0,793.0,1.4962216624685138,1
2025-04,Assam,Karimganj,138804689,162.0,1483.0,781.0,272.0,1053.0,1645.0,0.6397326852976913,1
2025-04,Assam,Kokrajhar,83818625,67.0,697.0,315.0,200.0,515.0,764.0,0.673202614379085,1
2025-04,Assam,Lakhimpur,95119854,110.0,985.0,576.0,276.0,852.0,1095.0,0.7773722627737226,1
2025-04,Assam,Majuli,24338796,13.0,114.0,93.0,38.0,131.0,127.0,1.0234375,1
2025-04,Assam,Marigaon,74310612,172.0,1524.0,472.0,364.0,836.0,1696.0,0.4926340601060695,1
2025-04,Assam,Nagaon,181474617,237.0,3149.0,1373.0,2063.0,3436.0,3386.0,1.0144670800118099,1
2025-04,Assam,Nalbari,138294804,110.0,687.0,728.0,97.0,825.0,797.0,1.0338345864661653,1
2025-04,Assam,North Cachar Hills,27609560,10.0,109.0,66.0,33.0,99.0,119.0,0.825,1
2025-04,Assam,Sibsagar,135136666,50.0,510.0,228.0,72.0,300.0,560.0,0.5347593582887701,1
2025-04,Assam,Sonitpur,193695372,91.0,1139.0,417.0,209.0,626.0,1230.0,0.5085296506904955,1
2025-04,Assam,South Salmara Mankachar,24277037,37.0,605.0,83.0,42.0,125.0,642.0,0.19440124416796267,1
2025-04,Assam,Sribhumi,47320292,0.0,139.0,2.0,17.0,19.0,139.0,0.1357142857142857,1
2025-04,Assam,Tamulpur District,8595009,3.0,34.0,0.0,2.0,2.0,37.0,0.05263157894736842,1
2025-04,Assam,Tinsukia,139939364,77.0,1086.0,340.0,139.0,479.0,1163.0,0.4115120274914089,1
2025-04,Assam,Udalguri,111383780,39.0,637.0,276.0,158.0,434.0,676.0,0.6410635155096012,1
2025-04,Assam,West Karbi Anglong,11737065,1.0,19.0,26.0,53.0,79.0,20.0,3.761904761904762,1
2025-04,Bihar,Araria,108498547,308.0,5998.0,663.0,1158.0,1821.0,6306.0,0.28872681147930873,1
2025-04,Bihar,Arwal,62981733,100.0,1190.0,150.0,291.0,441.0,1290.0,0.3415956622773044,1
2025-04,Bihar,Aurangabad,152469383,355.0,2998.0,539.0,684.0,1223.0,3353.0,0.36463923673226,1
2025-04,Bihar,Aurangabad(bh),14010379,0.0,21.0,0.0,7.0,7.0,21.0,0.3181818181818182,1
2025-04,Bihar,Banka,140676139,262.0,3654.0,521.0,561.0,1082.0,3916.0,0.2762318100587184,1
2025-04,Bihar,Begusarai,183776513,354.0,4116.0,779.0,1070.0,1849.0,4470.0,0.41355401476179826,1
2025-04,Bihar,Bhabua,3284404,0.0,3.0,0.0,1.0,1.0,3.0,0.25,1
2025-04,Bihar,Bhagalpur,175412264,415.0,4426.0,716.0,892.0,1608.0,4841.0,0.33209417596034696,1
2025-04,Bihar,Bhojpur,214425114,327.0,4565.0,422.0,648.0,1070.0,4892.0,0.21867974657674227,1
2025-04,Bihar,Buxar,149194633,231.0,2251.0,279.0,437.0,716.0,2482.0,0.28836085380588,1
2025-04,Bihar,Darbhanga,243113244,404.0,5487.0,931.0,1721.0,2652.0,5891.0,0.45010183299389,1
2025-04,Bihar,East Champaran,229175608,615.0,9206.0,1140.0,1650.0,2790.0,9821.0,0.2840562003665241,-1
2025-04,Bihar,Gaya,195537624,611.0,5503.0,776.0,1229.0,2005.0,6114.0,0.32788225674570726,1
2025-04,Bihar,Gopalganj,127896291,306.0,3733.0,638.0,940.0,1578.0,4039.0,0.3905940594059406,1
2025-04,Bihar,Jamui,77074273,182.0,2451.0,448.0,469.0,917.0,2633.0,0.3481397114654518,1
2025-04,Bihar,Jehanabad,116681055,146.0,1901.0,161.0,290.0,451.0,2047.0,0.22021484375,1
2025-04,Bihar,Kaimur (Bhabua),64734719,266.0,3280.0,491.0,618.0,1109.0,3546.0,0.31265858471948127,1
2025-04,Bihar,Katihar,129001455,362.0,6784.0,1059.0,1954.0,3013.0,7146.0,0.42157548621799357,1
2025-04,Bihar,Khagaria,95302826,293.0,3085.0,467.0,580.0,1047.0,3378.0,0.30985498668245043,1
2025-04,Bihar,Kishanganj,48737390,228.0,5549.0,827.0,2651.0,3478.0,5777.0,0.6019383869851159,1
2025-04,Bihar,Lakhisarai,58408580,155.0,1860.0,237.0,329.0,566.0,2015.0,0.28075396825396826,1
2025-04,Bihar,Madhepura,96297006,235.0,3057.0,589.0,996.0,1585.0,3292.0,0.48132402064986335,1
2025-04,Bihar,Madhubani,259240996,542.0,7624.0,1131.0,1813.0,2944.0,8166.0,0.36047508264968775,1
2025-04,Bihar,Monghyr,11358913,0.0,16.0,0.0,5.0,5.0,16.0,0.29411764705882354,1
2025-04,Bihar,Munger,62534088,160.0,2066.0,237.0,348.0,585.0,2226.0,0.2626852267624607,1
2025-04,Bihar,Muzaffarpur,295953423,487.0,7151.0,1027.0,1511.0,2538.0,7638.0,0.332242440109962,1
2025-04,Bihar,Nalanda,170385409,395.0,6828.0,559.0,844.0,1403.0,7223.0,0.19421373200442968,1
2025-04,Bihar,Nawada,129615787,211.0,2941.0,431.0,623.0,1054.0,3152.0,0.3342848081192515,1
2025-04,Bihar,Pashchim Champaran,19440475,0.0,34.0,4.0,8.0,12.0,34.0,0.34285714285714286,1
2025-04,Bihar,Patna,348036412,724.0,8755.0,998.0,1593.0,2591.0,9479.0,0.2733122362869198,-1
2025-04,Bihar,Purba Champaran,24516415,1.0,30.0,0.0,9.0,9.0,31.0,0.28125,1
2025-04,Bihar,Purnea,33317916,3.0,112.0,7.0,55.0,62.0,115.0,0.5344827586206896,1
2025-04,Bihar,Purnia,169158673,321.0,4972.0,1008.0,2000.0,3008.0,5293.0,0.5681904042312051,1
2025-04,Bihar,Rohtas,177545964,379.0,4201.0,572.0,856.0,1428.0,4580.0,0.3117223313686968,1
2025-04,Bihar,Saharsa,100554380,198.0,2442.0,578.0,1172.0,1750.0,2640.0,0.6626277925028399,1
2025-04,Bihar,Samastipur,233244999,390.0,6851.0,1129.0,1646.0,2775.0,7241.0,0.3831814415907208,1
2025-04,Bihar,Samstipur,19506603,1.0,15.0,0.0,14.0,14.0,16.0,0.8235294117647058,1
2025-04,Bihar,Saran,304551031,530.0,6084.0,802.0,1249.0,2051.0,6614.0,0.3100529100529101,1
2025-04,Bihar,Sheikhpura,46237431,94.0,1041.0,247.0,304.0,551.0,1135.0,0.4850352112676056,1
2025-04,Bihar,Sheikpura,5677735,0.0,8.0,0.0,2.0,2.0,8.0,0.2222222222222222,1
2025-04,Bihar,Sheohar,39634752,128.0,1252.0,189.0,279.0,468.0,1380.0,0.3388848660391021,1
2025-04,Bihar,Sitamarhi,146736353,391.0,5417.0,1078.0,1497.0,2575.0,5808.0,0.44327767257703565,1
2025-04,Bihar,Siwan,269228427,425.0,4738.0,662.0,1289.0,1951.0,5163.0,0.3778079008520527,1
2025-04,Bihar,Supaul,143900054,223.0,4378.0,450.0,865.0,1315.0,4601.0,0.28574532811820946,1
2025-04,Bihar,Vaishali,213562255,349.0,5093.0,848.0,1349.0,2197.0,5442.0,0.4036376997979056,1
2025-04,Bihar,West Champaran,115807885,669.0,8991.0,1005.0,1443.0,2448.0,9660.0,0.2533899182279267,-1
2025-04,Chandigarh,Chandigarh,23684948,163.0,1107.0,328.0,330.0,658.0,1270.0,0.5177025963808025,1
2025-04,Chandigarh,Rupnagar,480083,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1
2025-04,Chhatisgarh,Raipur,987778,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1
2025-04,Chhattisgarh,Balod,34401385,95.0,1017.0,1068.0,697.0,1765.0,1112.0,1.5858041329739443,1
2025-04,Chhattisgarh,Baloda Bazar,65614473,226.0,3339.0,982.0,797.0,1779.0,3565.0,0.4988782950084128,1
2025-04,Chhattisgarh,Balrampur,27343816,81.0,1257.0,332.0,417.0,749.0,1338.0,0.5593726661687827,1
2025-04,Chhattisgarh,Bastar,39041041,334.0,1753.0,627.0,1324.0,1951.0,2087.0,0.9343869731800766,1
2025-04,Chhattisgarh,Bemetara,28493982,78.0,995.0,895.0,834.0,1729.0,1073.0,1.6098696461824953,1
2025-04,Chhattisgarh,Bijapur,20272279,35.0,331.0,184.0,342.0,526.0,366.0,1.4332425068119892,1
2025-04,Chhattisgarh,Bilaspur,83694457,360.0,4134.0,890.0,1267.0,2157.0,4494.0,0.47986651835372635,1
2025-04,Chhattisgarh,Dakshin Bastar Dantewada,22744296,43.0,133.0,213.0,381.0,594.0,176.0,3.3559322033898304,1
2025-04,Chhattisgarh,Dantewada,18296505,30.0,49.0,107.0,239.0,346.0,79.0,4.325,1
2025-04,Chhattisgarh,Dhamtari,41476094,93.0,998.0,519.0,781.0,1300.0,1091.0,1.1904761904761905,1
2025-04,Chhattisgarh,Durg,85862116,234.0,1436.0,1061.0,1375.0,2436.0,1670.0,1.4578096947935368,1
2025-04,Chhattisgarh,Gariyaband,51357055,43.0,1092.0,404.0,377.0,781.0,1135.0,0.6875,1
2025-04,Chhattisgarh,Gaurela-pendra-marwahi,7426771,9.0,58.0,12.0,7.0,19.0,67.0,0.27941176470588236,1
2025-04,Chhattisgarh,Janjgir - Champa,2478361,0.0,4.0,0.0,4.0,4.0,4.0,0.8,1
2025-04,Chhattisgarh,Janjgir Champa,6939084,2.0,9.0,0.0,5.0,5.0,11.0,0.4166666666666667,1
2025-04,Chhattisgarh,Janjgir-champa,64431836,100.0,2038.0,898.0,1430.0,2328.0,2138.0,1.08835904628331,1
2025-04,Chhattisgarh,Jashpur,49129434,262.0,1250.0,677.0,408.0,1085.0,1512.0,0.7171183079973562,1
2025-04,Chhattisgarh,Kabeerdham,10816563,63.0,363.0,337.0,115.0,452.0,426.0,1.0585480093676816,1
2025-04,Chhattisgarh,Kanker,46485635,92.0,962.0,447.0,530.0,977.0,1054.0,0.9260663507109005,1
2025-04,Chhattisgarh,Kawardha,15734331,127.0,1282.0,859.0,427.0,1286.0,1409.0,0.9120567375886525,1
2025-04,Chhattisgarh,Khairagarh Chhuikhadan Gandai,11310705,23.0,125.0,3.0,20.0,23.0,148.0,0.15436241610738255,1
2025-04,Chhattisgarh,Kondagaon,25702124,147.0,1205.0,328.0,625.0,953.0,1352.0,0.704360679970436,1
2025-04,Chhattisgarh,Korba,59957112,64.0,983.0,249.0,686.0,935.0,1047.0,0.892175572519084,1
2025-04,Chhattisgarh,Koriya,43281237,79.0,922.0,219.0,438.0,657.0,1001.0,0.655688622754491,1
2025-04,Chhattisgarh,Mahasamund,25158121,144.0,1910.0,377.0,631.0,1008.0,2054.0,0.4905109489051095,1
2025-04,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,13930597,14.0,142.0,3.0,10.0,13.0,156.0,0.08280254777070063,1
2025-04,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,4914917,0.0,7.0,0.0,5.0,5.0,7.0,0.625,1
2025-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,10322802,48.0,276.0,11.0,29.0,40.0,324.0,0.12307692307692308,1
2025-04,Chhattisgarh,Mungeli,21295807,76.0,1107.0,398.0,440.0,838.0,1183.0,0.7077702702702703,1
2025-04,Chhattisgarh,Narayanpur,4451949,62.0,228.0,278.0,197.0,475.0,290.0,1.6323024054982818,1
2025-04,Chhattisgarh,Raigarh,59059165,119.0,2258.0,700.0,2158.0,2858.0,2377.0,1.2018502943650127,1
2025-04,Chhattisgarh,Raipur,109890495,259.0,2183.0,818.0,1787.0,2605.0,2442.0,1.066311911584118,1
2025-04,Chhattisgarh,Rajnandgaon,43262038,146.0,2460.0,1216.0,1278.0,2494.0,2606.0,0.9566551591868048,1
2025-04,Chhattisgarh,Sakti,18836092,13.0,234.0,6.0,23.0,29.0,247.0,0.11693548387096774,1
2025-04,Chhattisgarh,Sarangarh-Bilaigarh,17817072,17.0,200.0,2.0,37.0,39.0,217.0,0.17889908256880735,1
2025-04,Chhattisgarh,Sukma,15317578,61.0,368.0,575.0,298.0,873.0,429.0,2.030232558139535,1
2025-04,Chhattisgarh,Surajpur,33810581,108.0,1547.0,255.0,415.0,670.0,1655.0,0.40458937198067635,1
2025-04,Chhattisgarh,Surguja,40762126,204.0,2185.0,488.0,681.0,1169.0,2389.0,0.4891213389121339,1
2025-04,Chhattisgarh,Uttar Bastar Kanker,44999242,39.0,539.0,190.0,392.0,582.0,578.0,1.005181347150259,1
2025-04,Dadra & Nagar Haveli,Dadra & Nagar Haveli,4754659,0.0,21.0,1.0,10.0,11.0,21.0,0.5,1
2025-04,Dadra and Nagar Haveli,Dadra and Nagar Haveli,10301826,48.0,145.0,184.0,211.0,395.0,193.0,2.036082474226804,1
2025-04,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,4358518,1.0,37.0,3.0,9.0,12.0,38.0,0.3076923076923077,1
2025-04,Dadra and Nagar Haveli and Daman and Diu,Daman,3169700,0.0,29.0,0.0,3.0,3.0,29.0,0.1,1
2025-04,Dadra and Nagar Haveli and Daman and Diu,Diu,2900370,0.0,12.0,1.0,1.0,2.0,12.0,0.15384615384615385,1
2025-04,Daman & Diu,Daman,4358340,0.0,15.0,6.0,20.0,26.0,15.0,1.625,1
2025-04,Daman & Diu,Diu,6163300,1.0,12.0,4.0,17.0,21.0,13.0,1.5,1
2025-04,Daman and Diu,Daman,6735640,5.0,38.0,37.0,30.0,67.0,43.0,1.5227272727272727,1
2025-04,Daman and Diu,Diu,7975980,13.0,32.0,54.0,13.0,67.0,45.0,1.4565217391304348,1
2025-04,Delhi,Central Delhi,7371206,67.0,586.0,255.0,332.0,587.0,653.0,0.8975535168195719,1
2025-04,Delhi,East Delhi,6274029,196.0,1672.0,651.0,681.0,1332.0,1868.0,0.7126805778491172,1
2025-04,Delhi,Najafgarh,880344,0.0,9.0,0.0,13.0,13.0,9.0,1.3,1
2025-04,Delhi,New Delhi,2310289,15.0,78.0,45.0,24.0,69.0,93.0,0.7340425531914894,1
2025-04,Delhi,North Delhi,2860843,72.0,603.0,319.0,356.0,675.0,675.0,0.9985207100591716,1
2025-04,Delhi,North East,2531828,17.0,576.0,33.0,461.0,494.0,593.0,0.8316498316498316,1
2025-04,Delhi,North East Delhi,3412182,210.0,1503.0,1042.0,956.0,1998.0,1713.0,1.1656942823803966,1
2025-04,Delhi,North West Delhi,13207095,444.0,3157.0,2006.0,2270.0,4276.0,3601.0,1.187118267629095,1
2025-04,Delhi,Shahdara,3192015,41.0,318.0,21.0,54.0,75.0,359.0,0.20833333333333334,1
2025-04,Delhi,South Delhi,16505958,233.0,2801.0,1056.0,1256.0,2312.0,3034.0,0.7617792421746293,1
2025-04,Delhi,South East Delhi,660150,4.0,33.0,3.0,4.0,7.0,37.0,0.18421052631578946,1
2025-04,Delhi,South West Delhi,17497794,190.0,1705.0,588.0,630.0,1218.0,1895.0,0.6424050632911392,1
2025-04,Delhi,West Delhi,8473461,312.0,3118.0,931.0,1113.0,2044.0,3430.0,0.5957446808510638,1
2025-04,Goa,Bardez,807031,0.0,0.0,1.0,2.0,3.0,0.0,3.0,1
2025-04,Goa,North Goa,109303233,46.0,644.0,353.0,236.0,589.0,690.0,0.8523878437047757,1
2025-04,Goa,South Goa,85178952,54.0,568.0,323.0,226.0,549.0,622.0,0.8812199036918138,1
2025-04,Gujarat,Ahmadabad,85342972,21.0,393.0,21.0,308.0,329.0,414.0,0.7927710843373494,1
2025-04,Gujarat,Ahmedabad,200017891,652.0,5346.0,2637.0,3347.0,5984.0,5998.0,0.9974995832638773,1
2025-04,Gujarat,Amreli,83287701,71.0,826.0,440.0,551.0,991.0,897.0,1.1035634743875278,1
2025-04,Gujarat,Anand,153743032,111.0,1105.0,639.0,816.0,1455.0,1216.0,1.1955628594905505,1
2025-04,Gujarat,Arvalli,47530769,38.0,226.0,239.0,158.0,397.0,264.0,1.4981132075471697,1
2025-04,Gujarat,Banas Kantha,9634933,1.0,22.0,2.0,23.0,25.0,23.0,1.0416666666666667,1
2025-04,Gujarat,Banaskantha,70912005,206.0,1984.0,1355.0,1327.0,2682.0,2190.0,1.2240985851209494,1
2025-04,Gujarat,Bharuch,105215129,109.0,993.0,498.0,495.0,993.0,1102.0,0.900271985494107,1
2025-04,Gujarat,Bhavnagar,106376414,183.0,1876.0,803.0,969.0,1772.0,2059.0,0.8601941747572815,1
2025-04,Gujarat,Botad,27479936,32.0,183.0,128.0,90.0,218.0,215.0,1.0092592592592593,1
2025-04,Gujarat,Chhotaudepur,37164238,37.0,219.0,145.0,183.0,328.0,256.0,1.2762645914396886,1
2025-04,Gujarat,Dahod,41643418,120.0,974.0,677.0,801.0,1478.0,1094.0,1.349771689497717,1
2025-04,Gujarat,Devbhumi Dwarka,34670739,29.0,196.0,296.0,104.0,400.0,225.0,1.7699115044247788,1
2025-04,Gujarat,Dohad,32302284,7.0,201.0,13.0,208.0,221.0,208.0,1.0574162679425838,1
2025-04,Gujarat,Gandhinagar,89860963,131.0,1152.0,348.0,491.0,839.0,1283.0,0.6534267912772586,1
2025-04,Gujarat,Gir Somnath,36601383,46.0,269.0,366.0,163.0,529.0,315.0,1.6740506329113924,1
2025-04,Gujarat,Jamnagar,107239008,148.0,1556.0,477.0,476.0,953.0,1704.0,0.5589442815249267,1
2025-04,Gujarat,Junagadh,115949695,97.0,1363.0,396.0,954.0,1350.0,1460.0,0.9240246406570842,1
2025-04,Gujarat,Kachchh,127040745,185.0,1797.0,835.0,793.0,1628.0,1982.0,0.8209783156833081,1
2025-04,Gujarat,Kheda,129459023,107.0,1445.0,527.0,977.0,1504.0,1552.0,0.9684481648422408,1
2025-04,Gujarat,Mahesana,114336254,139.0,1393.0,552.0,808.0,1360.0,1532.0,0.8871493803000652,1
2025-04,Gujarat,Mahisagar,36170217,25.0,197.0,193.0,163.0,356.0,222.0,1.5964125560538116,1
2025-04,Gujarat,Morbi,19988949,34.0,298.0,266.0,159.0,425.0,332.0,1.2762762762762763,1
2025-04,Gujarat,Narmada,30631885,56.0,313.0,142.0,254.0,396.0,369.0,1.0702702702702702,1
2025-04,Gujarat,Navsari,91172820,93.0,670.0,460.0,379.0,839.0,763.0,1.0981675392670156,1
2025-04,Gujarat,Panch Mahals,6226847,0.0,30.0,2.0,12.0,14.0,30.0,0.45161290322580644,1
2025-04,Gujarat,Panchmahals,70051465,110.0,1179.0,665.0,1228.0,1893.0,1289.0,1.4674418604651163,1
2025-04,Gujarat,Patan,57278039,112.0,1072.0,593.0,652.0,1245.0,1184.0,1.0506329113924051,1
2025-04,Gujarat,Porbandar,33570855,55.0,532.0,129.0,189.0,318.0,587.0,0.5408163265306123,1
2025-04,Gujarat,Rajkot,110849129,217.0,2792.0,992.0,1126.0,2118.0,3009.0,0.7036544850498339,1
2025-04,Gujarat,Sabar Kantha,11116370,2.0,35.0,2.0,15.0,17.0,37.0,0.4473684210526316,1
2025-04,Gujarat,Sabarkantha,109619490,107.0,1432.0,377.0,837.0,1214.0,1539.0,0.7883116883116883,1
2025-04,Gujarat,Surat,173176069,542.0,5398.0,2294.0,1935.0,4229.0,5940.0,0.7118330247433092,1
2025-04,Gujarat,Surendra Nagar,69518712,49.0,854.0,477.0,640.0,1117.0,903.0,1.2356194690265487,1
